y_real,y_pred
"tf.Tensor(
[[1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]], shape=(32, 3), dtype=float32)","[[9.90687072e-01 8.44525173e-03 8.67709052e-04]
 [9.99858975e-01 6.04774214e-05 8.06238313e-05]
 [9.99909997e-01 4.56090856e-05 4.42986020e-05]
 [1.36826724e-01 6.15533829e-01 2.47639403e-01]
 [9.99992371e-01 3.22189089e-06 4.45997330e-06]
 [9.98306632e-01 1.15925475e-04 1.57739630e-03]
 [9.99737561e-01 2.51722086e-04 1.07298883e-05]
 [9.99990463e-01 3.74494425e-06 5.80042661e-06]
 [9.99998331e-01 5.07437903e-07 1.17114394e-06]
 [9.32782710e-01 5.04356138e-02 1.67816430e-02]
 [9.99876142e-01 6.47523120e-05 5.91666176e-05]
 [9.99999881e-01 1.50826423e-07 3.97574595e-08]
 [1.47819305e-02 4.61888254e-01 5.23329794e-01]
 [3.94703646e-04 5.11916121e-03 9.94486153e-01]
 [9.96661544e-01 1.36758681e-04 3.20177921e-03]
 [9.99996185e-01 3.89571369e-07 3.43835700e-06]
 [9.99970317e-01 4.30275037e-07 2.91796878e-05]
 [9.41304147e-01 3.66267413e-02 2.20691301e-02]
 [9.99997854e-01 8.99697170e-07 1.18635273e-06]
 [9.99989152e-01 6.10915913e-06 4.76170317e-06]
 [9.99740660e-01 2.12371815e-05 2.38099470e-04]
 [9.99810636e-01 7.05073180e-05 1.18859476e-04]
 [9.99961495e-01 1.78511691e-05 2.05769829e-05]
 [9.20426726e-01 7.57959485e-02 3.77738359e-03]
 [9.99202311e-01 7.12204550e-04 8.55147155e-05]
 [9.99899268e-01 5.94854464e-05 4.12836598e-05]
 [9.99973178e-01 1.34413003e-05 1.33212043e-05]
 [9.98987615e-01 4.31783847e-04 5.80579508e-04]
 [9.99994516e-01 1.10744088e-06 4.43442150e-06]
 [9.98986542e-01 7.98890891e-04 2.14619664e-04]
 [9.99998927e-01 1.24744105e-07 9.17069542e-07]
 [9.99999404e-01 2.55135404e-07 3.99322573e-07]]"
"tf.Tensor(
[[1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]], shape=(32, 3), dtype=float32)","[[9.9991095e-01 2.9769591e-05 5.9269769e-05]
 [3.0939677e-01 3.9428115e-02 6.5117520e-01]
 [9.9919313e-01 3.4972152e-04 4.5710563e-04]
 [9.9996805e-01 2.2148082e-05 9.7263783e-06]
 [9.9998581e-01 1.2765670e-05 1.4147492e-06]
 [9.9997962e-01 1.0814681e-05 9.5518535e-06]
 [9.7711223e-01 1.6253211e-02 6.6345981e-03]
 [9.9999833e-01 5.0090944e-07 1.1535183e-06]
 [9.9915659e-01 4.3708045e-04 4.0625845e-04]
 [7.2492473e-02 3.8727945e-01 5.4022813e-01]
 [8.2595897e-01 1.6533199e-01 8.7090274e-03]
 [9.9992085e-01 2.5120138e-05 5.3988922e-05]
 [9.9943310e-01 4.6767388e-04 9.9251258e-05]
 [9.9950838e-01 1.7218874e-04 3.1946736e-04]
 [1.5777688e-01 3.8956735e-01 4.5265579e-01]
 [9.9985886e-01 2.4906853e-05 1.1619289e-04]
 [9.9979955e-01 1.3915169e-04 6.1281389e-05]
 [9.9771225e-01 1.6357338e-03 6.5203727e-04]
 [9.9997222e-01 1.1447053e-05 1.6344517e-05]
 [9.9999034e-01 1.2562978e-06 8.3968926e-06]
 [9.9943477e-01 2.1865455e-04 3.4660654e-04]
 [9.9999058e-01 9.6287715e-07 8.4506464e-06]
 [9.9820256e-01 1.4809051e-03 3.1654211e-04]
 [9.9936348e-01 8.6604981e-05 5.4997235e-04]
 [9.9876225e-01 3.6727850e-04 8.7040546e-04]
 [9.9999940e-01 4.8321675e-07 1.4159205e-07]
 [8.2189763e-01 1.7072557e-01 7.3767444e-03]
 [9.9999511e-01 1.3801325e-06 3.4275001e-06]
 [9.9995244e-01 1.6653243e-05 3.0872554e-05]
 [9.9789965e-01 5.9931731e-04 1.5010693e-03]
 [9.9987614e-01 4.3797521e-05 8.0077167e-05]
 [4.9621437e-04 5.5235503e-03 9.9398029e-01]]"
"tf.Tensor(
[[1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]], shape=(32, 3), dtype=float32)","[[9.99998331e-01 8.13527834e-07 8.23129312e-07]
 [9.97634411e-01 1.77652354e-03 5.89057745e-04]
 [9.31407511e-01 5.02667576e-02 1.83258448e-02]
 [9.98749495e-01 8.74939258e-04 3.75558971e-04]
 [9.96743500e-01 4.95817658e-05 3.20695830e-03]
 [9.99962211e-01 1.96575875e-05 1.81297382e-05]
 [8.98758881e-03 5.59180737e-01 4.31831688e-01]
 [9.99989390e-01 7.06107357e-06 3.62564856e-06]
 [1.79979473e-01 3.52308095e-01 4.67712462e-01]
 [9.31844115e-03 4.47652280e-01 5.43029308e-01]
 [8.34242165e-01 1.60648495e-01 5.10929013e-03]
 [9.98236418e-01 2.29437515e-04 1.53411669e-03]
 [1.01780251e-03 9.87707198e-01 1.12750111e-02]
 [9.99942660e-01 2.26165430e-05 3.46646957e-05]
 [4.71008279e-05 1.71555184e-05 9.99935746e-01]
 [9.99900579e-01 2.70070614e-05 7.23126286e-05]
 [2.26178858e-03 4.94414300e-01 5.03323853e-01]
 [9.99935985e-01 3.21704720e-05 3.18299280e-05]
 [9.99979854e-01 6.79843515e-06 1.33491567e-05]
 [9.98779953e-01 7.09175714e-04 5.10904123e-04]
 [9.99988437e-01 1.10103554e-06 1.04919627e-05]
 [9.99893785e-01 2.22177096e-05 8.40926805e-05]
 [9.99831080e-01 9.10945237e-05 7.78675821e-05]
 [1.58524532e-02 4.07812327e-01 5.76335192e-01]
 [9.99486327e-01 2.57522363e-04 2.56148487e-04]
 [7.70128250e-01 2.25399345e-01 4.47246525e-03]
 [9.98986065e-01 6.44634420e-04 3.69316345e-04]
 [1.80365399e-01 1.07788295e-01 7.11846292e-01]
 [9.99906301e-01 5.19568857e-05 4.17448682e-05]
 [9.99941349e-01 1.72176369e-05 4.14365895e-05]
 [9.99996781e-01 1.38771975e-06 1.81381222e-06]
 [1.88511044e-01 8.39369372e-02 7.27552056e-01]]"
"tf.Tensor(
[[1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]], shape=(32, 3), dtype=float32)","[[9.98810530e-01 2.72074016e-04 9.17410885e-04]
 [9.96668875e-01 2.85474421e-03 4.76471352e-04]
 [9.99994993e-01 6.65286848e-07 4.23936990e-06]
 [1.55992177e-03 2.58563608e-02 9.72583652e-01]
 [2.64621451e-02 9.34302509e-01 3.92353274e-02]
 [9.92314994e-01 5.14108501e-03 2.54384102e-03]
 [9.99920011e-01 8.17810451e-06 7.18096780e-05]
 [9.99963403e-01 3.11581243e-05 5.48297203e-06]
 [9.99983311e-01 5.29245381e-06 1.14187651e-05]
 [9.99943972e-01 4.73550208e-05 8.72575310e-06]
 [9.98375654e-01 8.84346839e-04 7.39910640e-04]
 [9.99980807e-01 8.72065993e-06 1.04438650e-05]
 [9.80408549e-01 1.32060191e-02 6.38539810e-03]
 [9.99991179e-01 1.22729273e-06 7.61519914e-06]
 [9.99823511e-01 8.22183647e-05 9.43299165e-05]
 [9.99165535e-01 8.19817360e-04 1.46128514e-05]
 [9.99994397e-01 3.91739195e-06 1.71592319e-06]
 [9.99930739e-01 1.17328545e-05 5.75486447e-05]
 [2.21274816e-03 7.60848165e-01 2.36939177e-01]
 [9.99988914e-01 5.70533575e-06 5.33623643e-06]
 [9.88746464e-01 3.86339589e-03 7.39014335e-03]
 [9.99860644e-01 3.90307687e-05 1.00411286e-04]
 [9.99953628e-01 2.69479515e-05 1.94318854e-05]
 [9.99997377e-01 1.62565743e-06 9.33959598e-07]
 [9.99996066e-01 3.61887942e-07 3.51724384e-06]
 [1.56783924e-01 1.22375563e-02 8.30978453e-01]
 [9.94289041e-01 3.99101805e-03 1.72001077e-03]
 [9.99935627e-01 1.49202009e-07 6.42901650e-05]
 [5.20932197e-04 4.55386750e-03 9.94925141e-01]
 [9.99940753e-01 3.08110175e-05 2.85049118e-05]
 [9.99992490e-01 3.41829582e-06 4.03085687e-06]
 [9.99737084e-01 1.76167872e-04 8.68125280e-05]]"
"tf.Tensor(
[[1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]], shape=(32, 3), dtype=float32)","[[9.9950767e-01 3.3445231e-05 4.5882753e-04]
 [9.9999988e-01 1.6352921e-07 4.0581142e-08]
 [3.5817992e-02 6.6882557e-01 2.9535642e-01]
 [9.9989378e-01 5.5963817e-05 5.0146602e-05]
 [9.9979979e-01 4.3157823e-07 1.9974371e-04]
 [9.9737406e-01 2.0193588e-03 6.0662767e-04]
 [9.9999356e-01 5.1135080e-06 1.3058365e-06]
 [9.9994028e-01 1.2374224e-05 4.7280068e-05]
 [9.9967420e-01 1.7464462e-04 1.5115271e-04]
 [9.8932111e-01 1.2161653e-03 9.4627645e-03]
 [9.9885654e-01 9.4514107e-05 1.0489116e-03]
 [9.9987304e-01 6.4112995e-05 6.2857893e-05]
 [9.9872053e-01 6.9451798e-04 5.8494584e-04]
 [9.9968994e-01 2.1972253e-05 2.8817754e-04]
 [9.9995744e-01 8.8053202e-06 3.3739048e-05]
 [9.9989569e-01 8.5598094e-06 9.5743395e-05]
 [9.9999952e-01 1.3275113e-07 4.0385481e-07]
 [9.6285993e-01 3.2865535e-03 3.3853553e-02]
 [9.9984133e-01 6.1820298e-05 9.6797281e-05]
 [5.2395986e-05 8.3200692e-04 9.9911565e-01]
 [9.9929607e-01 4.9525574e-05 6.5432076e-04]
 [9.9740309e-01 2.4490855e-03 1.4780568e-04]
 [9.9998748e-01 1.0079360e-06 1.1584927e-05]
 [9.9998057e-01 5.4277930e-06 1.3959886e-05]
 [9.9888688e-01 3.9694848e-04 7.1614597e-04]
 [9.9998116e-01 1.4525499e-06 1.7358150e-05]
 [9.9999404e-01 2.0064381e-06 3.8926546e-06]
 [9.9987066e-01 4.7706093e-05 8.1693805e-05]
 [5.6831963e-05 3.1032620e-04 9.9963284e-01]
 [9.9999809e-01 1.0300680e-06 8.6207422e-07]
 [2.1830215e-01 4.1410902e-01 3.6758879e-01]
 [9.9995244e-01 1.0389666e-05 3.7226735e-05]]"
"tf.Tensor(
[[1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]], shape=(32, 3), dtype=float32)","[[9.9999785e-01 4.7740645e-07 1.6413643e-06]
 [9.9993277e-01 7.5774901e-06 5.9574191e-05]
 [9.4415355e-01 4.3355774e-02 1.2490717e-02]
 [9.9981493e-01 3.1967520e-05 1.5316237e-04]
 [9.9978095e-01 1.2876013e-04 9.0350921e-05]
 [9.9987459e-01 3.6117210e-05 8.9307614e-05]
 [9.9905699e-01 7.2174554e-04 2.2129477e-04]
 [9.9484801e-01 4.9319891e-03 2.1999500e-04]
 [1.8630646e-02 7.7763885e-01 2.0373046e-01]
 [9.9992263e-01 3.0036865e-05 4.7379799e-05]
 [7.7348500e-01 1.3802971e-01 8.8485345e-02]
 [9.9998915e-01 2.5179334e-06 8.3334453e-06]
 [9.9998415e-01 2.4997180e-06 1.3373808e-05]
 [9.9998403e-01 3.2190707e-07 1.5628721e-05]
 [9.9994051e-01 1.5455782e-05 4.4032826e-05]
 [9.9939859e-01 3.5747438e-04 2.4381980e-04]
 [9.9922943e-01 1.0731714e-04 6.6321541e-04]
 [9.9986625e-01 6.9650698e-05 6.4171283e-05]
 [1.2472010e-02 7.4566311e-01 2.4186492e-01]
 [9.6621263e-01 2.7538685e-02 6.2486678e-03]
 [9.9684238e-01 1.0684077e-03 2.0891416e-03]
 [9.9999738e-01 6.8528135e-07 1.8825973e-06]
 [9.4998789e-01 1.3336287e-03 4.8678517e-02]
 [9.9999833e-01 3.3377566e-07 1.2990905e-06]
 [3.4311738e-02 2.6221788e-01 7.0347041e-01]
 [9.9999309e-01 2.3953709e-07 6.7153924e-06]
 [3.9050379e-04 9.2970468e-02 9.0663904e-01]
 [9.9855500e-01 7.8884809e-04 6.5611297e-04]
 [9.9960524e-01 3.1696462e-05 3.6311129e-04]
 [5.5781135e-04 9.5273018e-01 4.6712127e-02]
 [9.9981827e-01 9.7452166e-06 1.7198556e-04]
 [9.9999809e-01 1.4080823e-06 5.3394342e-07]]"
"tf.Tensor(
[[1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]], shape=(32, 3), dtype=float32)","[[9.95415807e-01 2.01664376e-03 2.56748148e-03]
 [9.99989152e-01 5.39496023e-06 5.54146936e-06]
 [9.99924064e-01 4.23296733e-05 3.36363737e-05]
 [9.99992847e-01 9.80491109e-07 6.23574306e-06]
 [9.99264300e-01 9.38769299e-05 6.41814491e-04]
 [4.90982980e-02 1.14797033e-01 8.36104691e-01]
 [9.99994636e-01 1.80035568e-06 3.53766882e-06]
 [9.99782979e-01 1.21075536e-04 9.59376994e-05]
 [9.99685526e-01 2.71658704e-04 4.28406020e-05]
 [5.64249640e-04 5.26383638e-01 4.73052055e-01]
 [9.98286068e-01 6.66290231e-04 1.04764500e-03]
 [1.56709448e-01 7.23443568e-01 1.19846947e-01]
 [9.99716103e-01 2.32544684e-04 5.13935847e-05]
 [2.09332956e-03 9.55269456e-01 4.26372215e-02]
 [9.99866247e-01 7.07525905e-05 6.29718197e-05]
 [9.99999642e-01 2.00999736e-07 1.66046732e-07]
 [9.99945760e-01 4.79711452e-05 6.26910287e-06]
 [9.99996305e-01 9.78800699e-07 2.78509879e-06]
 [9.95716035e-01 4.10641637e-03 1.77563794e-04]
 [9.99999166e-01 9.14415281e-08 7.70975646e-07]
 [9.54728246e-01 4.35947031e-02 1.67700124e-03]
 [9.99989748e-01 4.33246623e-06 5.98725364e-06]
 [1.34306937e-03 1.35282889e-01 8.63374054e-01]
 [9.97026622e-01 2.72396090e-03 2.49535486e-04]
 [9.99462903e-01 3.03706292e-06 5.34102961e-04]
 [9.99998689e-01 1.26593164e-07 1.16121510e-06]
 [9.99503732e-01 4.09901200e-04 8.64331159e-05]
 [9.99948382e-01 2.39688179e-05 2.75982547e-05]
 [9.99982476e-01 5.25472524e-06 1.22588481e-05]
 [1.43183788e-04 4.94510531e-02 9.50405717e-01]
 [8.58001947e-01 5.60683990e-03 1.36391208e-01]
 [9.99497414e-01 2.96257240e-05 4.72910528e-04]]"
"tf.Tensor(
[[1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]], shape=(32, 3), dtype=float32)","[[9.99985576e-01 4.40421809e-06 1.00301750e-05]
 [9.37679350e-01 6.00350127e-02 2.28571217e-03]
 [7.94570804e-01 2.02961341e-01 2.46784231e-03]
 [9.99786556e-01 4.11725377e-05 1.72380285e-04]
 [9.99886036e-01 6.60774604e-05 4.79728515e-05]
 [1.98030919e-02 4.00815383e-02 9.40115333e-01]
 [9.99978065e-01 9.19528338e-06 1.27024578e-05]
 [9.43738997e-01 4.38788570e-02 1.23821069e-02]
 [1.79275069e-02 4.89471443e-02 9.33125317e-01]
 [9.89157200e-01 1.05663501e-02 2.76451989e-04]
 [9.99940276e-01 1.39119711e-05 4.58161048e-05]
 [1.52781571e-03 8.98960382e-02 9.08576131e-01]
 [2.04924375e-01 4.00468081e-01 3.94607544e-01]
 [9.99969482e-01 3.73514069e-07 3.01137661e-05]
 [9.99993205e-01 3.98136171e-06 2.91802598e-06]
 [1.73282810e-03 4.99066681e-01 4.99200433e-01]
 [8.85313809e-01 7.39008235e-03 1.07296094e-01]
 [8.79431129e-01 8.03669468e-02 4.02018838e-02]
 [9.99913335e-01 4.27593732e-05 4.39230935e-05]
 [9.99843836e-01 9.21972751e-05 6.38877973e-05]
 [9.99931812e-01 2.91430533e-05 3.91401882e-05]
 [9.99984503e-01 6.06838512e-06 9.37082223e-06]
 [9.99998093e-01 9.77473178e-07 9.70043061e-07]
 [9.99413252e-01 3.30781419e-04 2.56086787e-04]
 [7.29916664e-03 9.87749159e-01 4.95173875e-03]
 [9.99960780e-01 1.07748228e-05 2.84829821e-05]
 [9.98568416e-01 7.30641710e-04 7.00842356e-04]
 [9.99927878e-01 6.61876329e-05 5.96576683e-06]
 [9.99950290e-01 2.65342101e-06 4.71317071e-05]
 [2.90205376e-03 6.72233939e-01 3.24864030e-01]
 [9.97307539e-01 2.62611592e-03 6.63605315e-05]
 [5.09534419e-01 2.40423039e-01 2.50042558e-01]]"
"tf.Tensor(
[[0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]], shape=(32, 3), dtype=float32)","[[5.63111808e-03 4.94598329e-01 4.99770582e-01]
 [7.31968060e-02 9.08070207e-01 1.87330209e-02]
 [9.99999404e-01 1.30127731e-07 5.36438392e-07]
 [9.99997616e-01 1.47076196e-06 9.40031782e-07]
 [1.87537983e-01 1.34851187e-01 6.77610815e-01]
 [9.96514797e-01 2.90231407e-03 5.82829991e-04]
 [6.52539805e-02 9.01536405e-01 3.32095735e-02]
 [9.99458134e-01 7.47892263e-05 4.67051927e-04]
 [9.99999523e-01 1.34473851e-07 3.21913916e-07]
 [9.99958038e-01 1.36190438e-05 2.84277594e-05]
 [9.99722421e-01 1.55651054e-04 1.21971447e-04]
 [1.63902435e-02 6.49741897e-03 9.77112353e-01]
 [9.99999285e-01 3.43652857e-08 6.85655266e-07]
 [9.96922433e-01 3.02645867e-03 5.11338731e-05]
 [3.81773250e-04 3.67061384e-02 9.62912083e-01]
 [9.99974489e-01 6.94362052e-06 1.86306243e-05]
 [9.99984264e-01 3.91877120e-06 1.18080534e-05]
 [9.99977469e-01 4.28709200e-06 1.82040130e-05]
 [5.26652345e-03 9.61793602e-01 3.29398997e-02]
 [9.99977231e-01 9.13866097e-06 1.36364215e-05]
 [9.99902368e-01 4.27523846e-05 5.47798809e-05]
 [9.99839664e-01 6.38668207e-05 9.64097198e-05]
 [4.09048563e-03 8.81346345e-01 1.14563175e-01]
 [9.81352031e-01 8.17488786e-03 1.04730614e-02]
 [9.99934554e-01 1.33677768e-05 5.20806861e-05]
 [9.98983800e-01 7.98466266e-04 2.17738299e-04]
 [9.99461234e-01 1.91492218e-04 3.47305788e-04]
 [9.99996066e-01 2.34146938e-07 3.65167080e-06]
 [5.38183928e-01 1.23883609e-03 4.60577250e-01]
 [9.99999523e-01 1.24953374e-07 3.02291625e-07]
 [9.99992967e-01 5.36617927e-06 1.68596375e-06]
 [9.99911308e-01 7.82576899e-05 1.03193861e-05]]"
"tf.Tensor(
[[1. 0. 0.]
 [1. 0. 0.]
 [0. 0. 1.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [1. 0. 0.]
 [0. 1. 0.]], shape=(32, 3), dtype=float32)","[[9.99977469e-01 7.21372044e-06 1.52391904e-05]
 [9.99157310e-01 1.41124576e-04 7.01550685e-04]
 [8.17001797e-03 1.49824249e-03 9.90331769e-01]
 [9.99648333e-01 3.46858840e-04 4.75831030e-06]
 [9.99718249e-01 9.79169126e-05 1.83795142e-04]
 [9.99977231e-01 6.37428502e-06 1.65075307e-05]
 [9.99875426e-01 5.40483925e-05 7.05395360e-05]
 [9.99957204e-01 1.04026640e-05 3.24751563e-05]
 [9.98169303e-01 8.66267656e-04 9.64379753e-04]
 [2.31314734e-01 7.04942346e-01 6.37429208e-02]
 [9.99985099e-01 1.00133957e-05 4.83165377e-06]
 [9.99997735e-01 1.26984378e-06 9.52772155e-07]
 [9.99998808e-01 5.68446865e-07 5.94133496e-07]
 [9.99999642e-01 7.84795162e-08 1.82710281e-07]
 [9.99852300e-01 1.36996923e-05 1.33999958e-04]
 [9.99969363e-01 2.28886820e-05 7.69329199e-06]
 [9.94509935e-01 6.63765677e-05 5.42368647e-03]
 [9.99996781e-01 1.28016347e-06 1.89808179e-06]
 [9.99773443e-01 1.72928540e-05 2.09267804e-04]
 [9.99995470e-01 1.89440470e-06 2.56610360e-06]
 [9.99989390e-01 6.05280957e-06 4.52471886e-06]
 [9.99950647e-01 2.72076286e-05 2.21542050e-05]
 [9.99460518e-01 1.49274070e-04 3.90251196e-04]
 [3.80918086e-01 6.16342425e-01 2.73944018e-03]
 [9.99942899e-01 3.36785415e-05 2.33763494e-05]
 [9.90290463e-01 9.48429387e-03 2.25260432e-04]
 [3.45538169e-01 3.48052293e-01 3.06409538e-01]
 [9.99867916e-01 6.19488274e-05 7.01110475e-05]
 [9.92318630e-01 6.94011012e-03 7.41274504e-04]
 [9.99720037e-01 1.63303092e-04 1.16649484e-04]
 [9.99139428e-01 1.46762468e-04 7.13768182e-04]
 [2.24843598e-03 5.62689126e-01 4.35062438e-01]]"
